ID_REF,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene Symbol,Gene Description
1369215_a_at,0.3730726233333316,10.944939135,1.583768945556229,0.1592854672163656,0.9980474646312208,-4.450596444394796,Cpd,carboxypeptidase D
1372346_at,0.1836160023333326,8.5071840285,1.583751789821639,0.1592893440575846,0.9980474646312208,-4.450601602096505,Zfp513,zinc finger protein 513
1387126_at,0.1814819969999995,7.645901998166667,1.583634837450952,0.1593157752208605,0.9980474646312208,-4.450636762620364,Atp2c1,"ATPase, Ca++ transporting, type 2C, member 1"
1388570_at,0.3905604666666644,10.90270408,1.583609521951825,0.1593214970467574,0.9980474646312208,-4.450644373452958,LOC498909,similar to RIKEN cDNA 2310005O14
1384244_at,0.3823680866666653,11.43629868666667,1.583350212542215,0.159380117374146,0.9980474646312208,-4.450722331810518,Hsdl2,hydroxysteroid dehydrogenase like 2
1370552_at,-0.2386438053333343,5.789732694666666,-1.583152225371451,0.1594248885455611,0.9980474646312208,-4.450781854069242,Ppm1f,protein phosphatase 1F (PP2C domain containing)
1389822_at,0.2253031733333322,7.011865059666667,1.5831271903599,0.1594305505904169,0.9980474646312208,-4.450789380501289,Stard7,START domain containing 7
1370557_a_at,-0.3306849796666677,3.605542341833333,-1.582740876355492,0.1595179451086262,0.9980474646312208,-4.450905519997295,Kcnc2,"potassium voltage gated channel, Shaw-related subfamily, member 2"
1393183_at,-0.2008773486666691,8.123600721333334,-1.582510724388402,0.1595700328584518,0.9980474646312208,-4.450974711277381,Stard5,StAR-related lipid transfer (START) domain containing 5
1373278_at,0.2362292609999976,9.465563615166667,1.582306976839053,0.1596161580293942,0.9980474646312208,-4.451035964236544,Nfe2l1,"nuclear factor, erythroid derived 2,-like 1"
1393070_at,0.2346897126666652,6.173936844,1.581429447211787,0.1598149588140383,0.9980474646312208,-4.451299774349431,Scrn2,secernin 2
1370906_at,0.3518775303333324,9.125504334833334,1.580525689909084,0.1600199427626314,0.9980474646312208,-4.451571463961558,Bckdhb,"branched chain keto acid dehydrogenase E1, beta polypeptide"
1378050_at,0.2225767773333333,7.095467567333333,1.580448900242754,0.1600373709584472,0.9980474646312208,-4.45159454839772,Zmat2,"zinc finger, matrin type 2"
1376446_at,0.1813480060000009,8.110553503,1.580320261992039,0.1600665706843565,0.9980474646312208,-4.45163321941682,Visa,virus-induced signaling adapter
1368675_at,-0.2537744840000012,4.449856202,-1.580255920202037,0.1600811775558892,0.9980474646312208,-4.451652561697865,Chn2,chimerin (chimaerin) 2
1387770_at,-0.3474922166666682,11.498224575,-1.580233544891095,0.1600862574897006,0.9980474646312208,-4.451659288105857,Ifi27l,"interferon, alpha-inducible protein 27-like"
1367464_at,0.173001289333333,9.740113099666669,1.580152082205759,0.1601047534769301,0.9980474646312208,-4.45168377717857,Siahbp1,siah binding protein 1; FBP interacting repressor; pyrimidine tract binding splicing factor; Ro ribonucleoprotein-binding protein 1
1395173_at,-0.2224238726666692,9.755823930666669,-1.580123226165269,0.1601113056779686,0.9980474646312208,-4.451692451785741,Caprin1,cell cycle associated protein 1
1368421_at,0.610632736999999,4.833078781833334,1.57965764161523,0.160217058271311,0.9980474646312208,-4.451832413484151,Ptpn5,"protein tyrosine phosphatase, non-receptor type 5"
1367603_at,0.3838790266666669,12.04421917666667,1.579442333517026,0.1602659852431429,0.9980474646312208,-4.451897137824819,Tpi1,triosephosphate isomerase 1
1383217_at,0.3320167860000001,6.846743980999999,1.578932888848626,0.1603818077826097,0.9980474646312208,-4.452050282063624,RGD1564952,"similar to zinc finger, RAN-binding domain containing 3"
1372779_at,-0.326430321000001,8.8395641645,-1.578691629325459,0.1604366854992601,0.9980474646312208,-4.452122806492551,B3gnt2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
1387269_s_at,-0.7165635430000025,7.961273988166667,-1.578675592523991,0.160440333905402,0.9980474646312208,-4.45212762726129,Plaur,"plasminogen activator, urokinase receptor"
1379031_at,0.3748265903333324,5.942218542166667,1.57847160042393,0.1604867492879626,0.9980474646312208,-4.452188948479201,Gca,grancalcin
1389173_at,0.3334115343333345,8.7562154135,1.57844716241873,0.1604923106338334,0.9980474646312208,-4.45219629466669,Son,Son DNA binding protein
1393137_at,0.2846425373333331,5.069285074666666,1.578273064843617,0.1605319351398654,0.9980474646312208,-4.452248629152206,Tctex1d1,Tctex1 domain containing 1
1371993_at,0.2213211059999974,9.249885559,1.578168685246559,0.1605556962475845,0.9980474646312208,-4.452280006007944,Cpne3,copine III
1375567_at,-0.2026325866666669,6.346201102,-1.578161809523764,0.1605572615611812,0.9980474646312208,-4.452282072870468,Ccdc102a,coiled-coil domain containing 102A
1368289_at,-0.2551042240000011,4.661242405666666,-1.578073568322308,0.1605773516432401,0.9980474646312208,-4.452308598405528,Gc,group specific component
1382691_at,0.3168093363333322,7.783727486833333,1.578062399640582,0.160579894610354,0.9980474646312208,-4.452311955736382,Sf3b1,"splicing factor 3b, subunit 1"
1372762_at,0.2836656569999984,9.459613005166666,1.577221958818279,0.1607713600456852,0.9980474646312208,-4.452564591558072,Hddc3,HD domain containing 3
1398785_at,0.1872889196666658,8.547952016166667,1.577188287710772,0.1607790352766503,0.9980474646312208,-4.452574712958476,Men1,multiple endocrine neoplasia 1
1380827_at,0.2517673169999997,7.723362843166667,1.577184135764152,0.1607799817244497,0.9980474646312208,-4.452575961016468,RGD1307890,similar to C1orf25
1373465_at,-0.1932053563333348,7.393839438833333,-1.577064516836304,0.16080725142213,0.9980474646312208,-4.452611917917531,Pqlc1,PQ loop repeat containing 1
1393175_at,0.2984615959999989,6.356536547333334,1.577000779246966,0.1608217835315675,0.9980474646312208,-4.452631077101675,RGD1562094,similar to RIKEN cDNA 2810426N06
1368778_at,0.4712982179999984,8.716464678333333,1.576642497124794,0.1609034942910874,0.9980474646312208,-4.452738774266169,Slc6a6,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
1375468_at,0.2719399129999985,7.048567771833333,1.576440564686993,0.1609495645776285,0.9980474646312208,-4.452799473361999,Abcc5,"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"
1388793_at,0.1840957006666668,9.728384494666669,1.576343944648536,0.1609716125002306,0.9980474646312208,-4.452828516379307,Pigq,"phosphatidylinositol glycan anchor biosynthesis, class Q"
1379815_at,0.3586335179999984,6.869573990666667,1.576215450629111,0.1610009381713667,0.9980474646312208,-4.452867140288472,LOC679869,"similar to transcription factor 7-like 2, T-cell specific, HMG-box"
1379650_at,-0.2891197206666676,3.546521186666666,-1.576169664189807,0.1610113890284369,0.9980474646312208,-4.452880903165854,Pdzd8,PDZ domain containing 8
1383953_at,0.2383233706666656,6.658187468666667,1.576136845895945,0.1610188802662481,0.9980474646312208,-4.452890767958097,Ercc5,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
1388387_at,0.2683073680000009,9.696140925,1.576126201122239,0.1610213101555274,0.9980474646312208,-4.452893967649847,Ubac1,ubiquitin associated domain containing 1
1389322_at,0.1943416596666658,8.388473828833334,1.575770225706074,0.161102588569394,0.9980474646312208,-4.453000969113966,Pdcd7,programmed cell death protein 7
1399038_at,0.2198136646666662,7.961587270333333,1.575649542829744,0.1611301522733025,0.9980474646312208,-4.453037244560185,Usp19,ubiquitin specific peptidase 19
1372256_at,-0.2154108700000025,10.49027443166667,-1.575608225187573,0.1611395901416613,0.9980474646312208,-4.45304966399272,LOC691657,similar to Cysteine-rich protein 1 (Cysteine-rich intestinal protein) (CRIP)
1372149_at,0.2877597810000008,9.501700083166666,1.575433582253111,0.161179488161529,0.9980474646312208,-4.453102158764886,Auh,AU RNA binding protein/enoyl-coenzyme A hydratase
1388212_a_at,-0.570805073000002,7.232687711833333,-1.574884423437173,0.1613050061170433,0.9980474646312208,-4.45326722528337,RT1-S3,"RT1 class Ib, locus S3"
1387576_at,-0.2075818380000007,3.807502269666667,-1.574285765599729,0.1614419415030316,0.9980474646312208,-4.453447167592325,Trim17,tripartite motif-containing 17
1377275_at,-0.2483723956666674,3.794379711166667,-1.574185998099672,0.1614647725767061,0.9980474646312208,-4.453477155058069,Art1,ADP-ribosyltransferase 1
1384617_at,-0.4317719133333337,10.72589826666667,-1.574035866245924,0.1614991348377952,0.9980474646312208,-4.453522280565915,MGC72614,hypothetical LOC310540
1369049_at,0.2793076833333326,7.763601621,1.573926809257558,0.1615241001319266,0.9980474646312208,-4.45355505998702,Rere,arginine-glutamic acid dipeptide (RE) repeats
1385129_at,0.2490314646666664,3.729688922666667,1.573867607228501,0.161537654148457,0.9980474646312208,-4.453572854389533,RGD1304904,similar to mitochondrial glycerol 3-phosphate acyltransferase
1370339_at,-0.2281891500000007,10.98873917166667,-1.573851128197971,0.1615414271307905,0.9980474646312208,-4.453577807500343,Tpm3,"tropomyosin 3, gamma"
1381888_x_at,0.4176373479999999,5.303357521666666,1.573843309803819,0.1615432172322186,0.9980474646312208,-4.453580157478402,RGD1311045,similar to RIKEN cDNA 4933428G09
1377031_at,-0.2793641090000008,3.5279438495,-1.57382741918422,0.161546855609286,0.9980474646312208,-4.45358493372721,LOC366225,"similar to UTP11-like, U3 small nucleolar ribonucleoprotein"
1388227_at,-0.2262205280000007,4.297185858,-1.573590221892116,0.1616011742818863,0.9980474646312208,-4.453656227957784,Mr1,"major histocompatibility complex, class I-related"
1387548_at,-0.9049819313333344,5.727896849333334,-1.573212670704206,0.1616876693743678,0.9980474646312208,-4.453769707338861,Has2,hyaluronan synthase 2
1389409_at,-0.6427253086666675,7.199472745333333,-1.573198565363131,0.1616909016729024,0.9980474646312208,-4.453773946915026,Tes,testis derived transcript
1397648_at,-0.2298722266666676,5.935090621333333,-1.573047856696159,0.1617254409574103,0.9980474646312208,-4.453819244611807,Frs2,fibroblast growth factor receptor substrate 2
1382268_at,0.4109567006666635,9.522435824,1.572577195894023,0.161833350838377,0.9980474646312208,-4.453960707425884,Akap13,A kinase (PRKA) anchor protein 13
1378791_at,0.2153005603333309,8.493375937166666,1.571751941672175,0.1620227213162971,0.9980474646312208,-4.454208743224363,Map3k4,mitogen activated protein kinase kinase kinase 4
1391903_at,-0.2469388643333343,7.081784169166666,-1.571441136123309,0.1620940951022321,0.9980474646312208,-4.454302156497139,RGD1562446,similar to 60S ribosomal protein L7a
1386478_at,0.1973622639999988,9.108073870333332,1.571034893991883,0.1621874291991413,0.9980474646312208,-4.454424252221101,Mcart1,mitochondrial carrier triple repeat 1
1385811_at,0.2596065203333318,6.8836793105,1.570535863631008,0.1623021498545194,0.9980474646312208,-4.454574233462361,LOC363849,similar to histone cell cycle regulation defective homolog A isoform 1
1387320_a_at,-0.1900582313333347,5.627667347666667,-1.57052553628954,0.1623045247748898,0.9980474646312208,-4.454577337274211,Lrrc7,leucine rich repeat containing 7
1382427_at,-0.1935059229999999,8.377314090833334,-1.57040979200375,0.1623311440471598,0.9980474646312208,-4.45461212336551,Cggbp1,CGG triplet repeat binding protein 1
1393567_at,-0.2663138710000015,5.150475342833333,-1.570376559605283,0.162338787700222,0.9980474646312208,-4.454622111096593,Brd4,bromodomain containing 4
1394912_at,0.1947194736666656,6.231646776166667,1.570179409704562,0.1623841402610963,0.9980474646312208,-4.454681362725192,RGD1311164,"similar to DNA segment, Chr 6, Wayne State University 163, expressed"
1369501_at,-0.1899557116666685,8.2964984575,-1.570135017816155,0.1623943538420566,0.9980474646312208,-4.454694704261812,Zfp260,zinc finger protein 260
1389392_at,0.2507537206666659,7.939072609,1.570039201296976,0.1624164011187511,0.9980474646312208,-4.45472350089746,Clcn6,chloride channel 6
1368716_at,0.2774666153333311,8.296408891666667,1.570001640054603,0.1624250446797537,0.9980474646312208,-4.454734789507759,Ppp1r14c,"protein phosphatase 1, regulatory (inhibitor) subunit 14c"
1384454_at,0.5369623499999989,6.136542876666667,1.569995688924509,0.1624264141880132,0.9980474646312208,-4.454736578052076,Cpa6,carboxypeptidase A6
1389689_at,0.2991604806666658,6.627668778333334,1.569866510355124,0.1624561441513411,0.9980474646312208,-4.454775401123391,Vars2l,valyl-tRNA synthetase 2-like
1393620_at,-0.3054277100000008,6.1509432,-1.569814394924495,0.1624681397559099,0.9980474646312208,-4.454791063750859,Sesn3,sestrin 3
1393802_x_at,-0.2136534053333345,6.066469113,-1.567874589950718,0.1629152186842972,0.9980474646312208,-4.455374030440359,Gsg1,germ cell associated 1
1389249_at,0.2318277363333322,8.9505880675,1.56747263566397,0.1630080026381459,0.9980474646312208,-4.455494824967506,Ctr9,"Ctr9, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)"
1389870_at,-0.352108796333334,3.718322038833333,-1.567261420140266,0.1630567776609698,0.9980474646312208,-4.455558298462327,37316,membrane-associated ring finger (C3HC4) 2
1371988_at,0.3583017979999979,9.426512082,1.567164754148321,0.1630791048188019,0.9980474646312208,-4.455587347935591,Man1a,"mannosidase 1, alpha"
1384009_at,0.467335223666666,7.3599550725,1.566877807629233,0.1631453982409786,0.9980474646312208,-4.455673578846919,Narf,nuclear prelamin A recognition factor
1373596_at,0.2875479063333335,8.019629399166666,1.56683017947497,0.1631564042265455,0.9980474646312208,-4.45568789161221,RGD1310423,similar to hypothetical protein FLJ31737
1378745_at,0.3682937623333329,5.9235804875,1.566539143670824,0.1632236722220342,0.9980474646312208,-4.455775350502953,Per3,period homolog 3 (Drosophila)
1392264_s_at,-0.6246697100000008,11.51104148166667,-1.566465671926597,0.1632406580483026,0.9980474646312208,-4.455797429302785,Serpine1,"serine (or cysteine) peptidase inhibitor, clade E, member 1"
1377599_at,0.5350716906666669,8.583017667,1.566338211471573,0.1632701293463596,0.9980474646312208,-4.455835731988889,Lpin1,lipin 1
1374413_at,0.2175143566666669,10.43986050166667,1.566229987810363,0.163295156613665,0.9980474646312208,-4.455868253776402,Ubl3,ubiquitin-like 3
1377182_at,-0.1718068126666691,8.145217339333334,-1.565446097801776,0.163476541665637,0.9980474646312208,-4.456103813638054,Itgb3bp,integrin beta 3 binding protein (beta3-endonexin)
1369086_a_at,0.3702027003333322,5.4635925295,1.56535023808134,0.1634987355888529,0.9980474646312208,-4.456132619199243,Cacna1d,"calcium channel, voltage-dependent, L type, alpha 1D subunit"
1377576_at,0.2620156606666649,9.818911552333333,1.565258886682662,0.163519888329885,0.9980474646312208,-4.456160069942211,Ppa2,pyrophosphatase (inorganic) 2
1387978_at,0.205126921333332,8.207784096333333,1.564828506012582,0.1636195787408956,0.9980474646312208,-4.456289396606835,LOC245925,CTD-binding SR-like protein rA9
1387727_at,-0.4207065903333346,4.116167465833334,-1.564747758517727,0.1636382888281493,0.9980474646312208,-4.456313660520614,Chrng,"cholinergic receptor, nicotinic, gamma polypeptide"
1389526_at,0.2002401366666658,10.48625612166667,1.564633193190353,0.1636648382942854,0.9980474646312208,-4.456348086289228,Efr3a,EFR3 homolog A (S. cerevisiae)
1384767_at,0.2142605779999998,7.413222074666667,1.564325140558383,0.1637362465346936,0.9980474646312208,-4.456440652489009,Usp42,ubiquitin specific peptidase 42
1396117_at,-0.6384185953333339,4.652938326333333,-1.564111202995367,0.1637858554420809,0.9980474646312208,-4.456504937676751,RGD1563838,similar to leucine zipper protein 2
1374624_at,0.2598603566666666,8.781972249333332,1.56407736513962,0.1637937032122135,0.9980474646312208,-4.456515105429422,Galnt11,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11
1392185_at,0.3550779819999991,4.450269739,1.563766939632856,0.1638657142778724,0.9980474646312208,-4.456608382977381,Tnxa,tenascin XA
1374018_at,-0.1929154393333347,6.759444475,-1.563754456530881,0.1638686106652396,0.9980474646312208,-4.456612133916097,Ascc2,activating signal cointegrator 1 complex subunit 2
1388337_at,-0.292186736999998,10.0326185225,-1.56375325857422,0.1638688886232173,0.9980474646312208,-4.456612493879592,Np,nucleoside phosphorylase
1394459_at,0.2656971613333326,7.027813911333333,1.563680535111547,0.1638857632319747,0.9980474646312208,-4.45663434588915,FAM120C,family with sequence similarity 120C
1381469_a_at,0.3295060793333324,7.170973062333333,1.563533904898854,0.1639197919287959,0.9980474646312208,-4.456678405306294,Gigyf1,GRB10 interacting GYF protein 1
1372799_at,0.2149718603333323,8.3556110065,1.563469382249121,0.1639347678791075,0.9980474646312208,-4.456697792992551,Dguok,deoxyguanosine kinase
1372715_at,-0.1755574530000029,9.8656380965,-1.563150213866187,0.1640088667703086,0.9980474646312208,-4.456793695713304,Sfxn1,sideroflexin 1
1368914_at,-0.4944601060000023,9.283352693,-1.56283832756941,0.1640813051058337,0.9980474646312208,-4.456887409364581,Runx1,runt related transcription factor 1
1392687_at,0.211146513666665,7.7881082695,1.562469014807307,0.1641671196930805,0.9980474646312208,-4.456998376913632,Pigq,"phosphatidylinositol glycan anchor biosynthesis, class Q"
1387526_at,-0.2320938113333336,5.436129888,-1.561999013811134,0.1642763908056518,0.9980474646312208,-4.457139596323554,Gpr27,G protein-coupled receptor 27
1388323_at,0.3132890099999966,11.53768443833333,1.560937165929912,0.1645235099931285,0.9980474646312208,-4.457458637488247,Ndufa9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9"
1377127_at,-0.3748392266666674,3.865619619666667,-1.560768711853891,0.1645627452959018,0.9980474646312208,-4.45750924987941,Hipk3,homeodomain interacting protein kinase 3
1382048_at,-0.1836802166666682,9.338522275333334,-1.560715736764975,0.1645750857291401,0.9980474646312208,-4.457525166298962,Atp6v1a1,"ATPase, H transporting, lysosomal V1 subunit A"
1391883_at,0.2039311723333325,6.0868795715,1.560670382531187,0.1645856515835953,0.9980474646312208,-4.457538793001816,Wwox,WW domain-containing oxidoreductase
1367471_at,0.2362155933333307,10.10198784,1.56028392325919,0.1646757078256351,0.9980474646312208,-4.457654904025783,Polr2e,polymerase (RNA) II (DNA directed) polypeptide E
1384729_at,0.2845857939999998,4.09609437,1.560123384028198,0.1647131315871853,0.9980474646312208,-4.457703137306085,Ppp1r15b,"protein phosphatase 1, regulatory (inhibitor) subunit 15b"
1395466_at,-0.3130156200000007,4.625935236666667,-1.560011369818388,0.1647392482204113,0.9980474646312208,-4.457736791305882,Anxa9,annexin A9
1392726_at,0.2482975323333323,5.9456754525,1.559936050912283,0.1647568113357912,0.9980474646312208,-4.457759420347364,Pdpr,pyruvate dehydrogenase phosphatase regulatory subunit
1367672_at,0.2259979259999997,10.01692740033333,1.559881575724011,0.1647695151268817,0.9980474646312208,-4.457775787001836,Hsd17b4,hydroxysteroid (17-beta) dehydrogenase 4
1370143_at,-0.2968042690000005,8.334834178166666,-1.559615970786888,0.1648314680953613,0.9980474646312208,-4.457855585532212,Smo,smoothened homolog (Drosophila)
1383981_at,0.2687096593333324,7.633350451666667,1.559095764294661,0.1649528701545687,0.9980474646312208,-4.458011874576916,Trp53bp2,transformation related protein 53 binding protein 2
1374272_at,0.1937190689999994,7.693267583833333,1.558898083292648,0.1649990252980823,0.9980474646312208,-4.458071264424009,LOC679383,"similar to DNA segment, Chr 5, ERATO Doi 135, expressed"
1386887_at,0.214806556666665,12.71141862833333,1.558876807069638,0.1650039936482018,0.9980474646312208,-4.458077656473428,Cox5b,cytochrome c oxidase subunit Vb
1373289_at,0.2262077326666659,9.881930986666667,1.558595216506784,0.1650697627920875,0.9980474646312208,-4.458162254717897,Asb8,ankyrin repeat and SOCS box-containing protein 8
1393564_at,0.4039669033333332,5.999404907333333,1.558534615721084,0.1650839200777522,0.9980474646312208,-4.458180460899323,RGD1563278,similar to Ubiquitin ligase protein DZIP3 (DAZ-interacting protein 3 homolog)
1367799_at,0.5113296516666654,10.5839856475,1.558494007545907,0.1650934074096697,0.9980474646312208,-4.458192660715909,Eef1a2,eukaryotic translation elongation factor 1 alpha 2
1390281_a_at,0.2700128553333311,8.658241748666667,1.557652993946087,0.1652900081793414,0.9980474646312208,-4.458445320419888,Coq10a,coenzyme Q10 homolog A (yeast)
1377404_at,0.5675198236666653,9.1661140125,1.557616243631735,0.1652986041249645,0.9980474646312208,-4.4584563608795,Stc1,stanniocalcin 1
1389670_at,-0.3968030613333345,6.177126964,-1.55737803674133,0.1653543310859687,0.9980474646312208,-4.458527922184118,Hoxa10,homeo box A10
1379290_at,0.2202900253333331,7.684076229666666,1.55725518919304,0.1653830772915174,0.9980474646312208,-4.458564827384982,LOC300963,similar to centrosome protein Cep63
1379571_at,0.2607963883333325,6.930279811166667,1.556999934846944,0.1654428213925227,0.9980474646312208,-4.458641508996352,Pkp4,plakophilin 4
1396063_at,0.3126942316666652,6.908826828166667,1.55698940794485,0.1654452857191853,0.9980474646312208,-4.458644671394588,Dek,DEK oncogene (DNA binding)
1387919_at,0.1972827889999999,10.08068211883333,1.556872992596177,0.1654725405909004,0.9980474646312208,-4.458679643776213,Mfn2,mitofusin 2
1385426_at,-0.4362060230000012,7.570449272833334,-1.556689043256404,0.1655156148484343,0.9980474646312208,-4.45873490376666,Ccdc109b,coiled-coil domain containing 109B
1380053_at,0.2305970196666653,7.500039021166667,1.556665422230415,0.1655211467892196,0.9980474646312208,-4.458741999702377,Tm9sf3,transmembrane 9 superfamily member 3
1368637_at,-0.2389316556666674,4.425381501833334,-1.556472240779854,0.1655663954801288,0.9980474646312208,-4.458800032646432,Card9,"caspase recruitment domain family, member 9"
1396098_at,0.3934768043333332,6.496881008166667,1.556377843085832,0.1655885103298754,0.9980474646312208,-4.458828390167335,Acin1,apoptotic chromatin condensation inducer 1
1388764_at,-0.2615089433333357,10.613841695,-1.556247858832852,0.1656189666436011,0.9980474646312208,-4.458867437899489,Iqgap1,IQ motif containing GTPase activating protein 1
1397309_at,0.2714300156666662,3.915342648833333,1.556237225055356,0.165621458449801,0.9980474646312208,-4.458870632315769,RGD1308907,similar to FLJ20689
1382063_at,-0.2734411556666674,7.625865538833334,-1.55610855199181,0.1656516130836156,0.9980474646312208,-4.458909285961395,Gla,"galactosidase, alpha"
1391213_at,0.1887095769999999,7.8272013665,1.556002266175698,0.1656765250911937,0.9980474646312208,-4.458941214293775,Ppp3r1,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)"
1395739_at,0.202974319333331,9.764785448666666,1.555663275053681,0.1657560034162102,0.9980474646312208,-4.459043046615453,Efr3a,EFR3 homolog A (S. cerevisiae)
1385268_at,-0.2294734320000012,6.649514039333333,-1.555604051428227,0.1657698923499375,0.9980474646312208,-4.459060837153354,Ccdc93,coiled-coil domain containing 93
1383012_at,-0.4986530940000012,5.905439217666666,-1.55536947491099,0.1658249150899615,0.9980474646312208,-4.45913130260357,Rhpn2,"rhophilin, Rho GTPase binding protein 2"
1383467_at,0.2079734806666665,8.357262611333333,1.555249103958031,0.1658531561222978,0.9980474646312208,-4.459167461111312,Epc2,enhancer of polycomb homolog 2 (Drosophila)
1382873_at,-0.2954111100000014,8.137488524333333,-1.55517960544079,0.1658694636653973,0.9980474646312208,-4.45918833785628,Cttnbp2nl,CTTNBP2 N-terminal like
1372372_at,0.5476687753333321,5.944820245,1.555139979379383,0.1658787624248268,0.9980474646312208,-4.459200241153044,Cmbl,carboxymethylenebutenolidase homolog (Pseudomonas)
1387752_s_at,-0.2195682526666683,7.021805286333334,-1.554898330283913,0.1659354789296431,0.9980474646312208,-4.459272829886478,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A
1393887_at,0.4011990199999986,10.41066154,1.554832978428422,0.1659508204964896,0.9980474646312208,-4.459292460751793,Chpt1,choline phosphotransferase 1
1376094_at,0.2317028039999991,8.601510683666667,1.554385261304718,0.1660559589884782,0.9980474646312208,-4.459426947963664,Hint3,histidine triad nucleotide binding protein 3
1384834_at,-0.4735803600000016,7.127402305666667,-1.554111406835032,0.1661202993533282,0.9980474646312208,-4.459509208424151,Cobl,cordon-bleu
1392010_at,0.1959714889999989,5.574323654166667,1.553977734254934,0.1661517132746442,0.9980474646312208,-4.459549360706738,Gnl2,guanine nucleotide binding protein-like 2 (nucleolar)
1374374_x_at,-0.3595223430000006,5.006223758166667,-1.553961618895168,0.1661555008607122,0.9980474646312208,-4.459554201389964,Shroom1,shroom family member 1
1393630_at,-0.3628595670000009,4.0272122225,-1.553554654879913,0.1662511759942249,0.9980474646312208,-4.459676443018008,LOC688272,similar to ring finger protein 157
1392611_at,-0.1785740853333332,6.467850288,-1.55284908923493,0.1664171719415376,0.9980474646312208,-4.459888372399652,Tshz1,teashirt zinc finger family member 1
1368566_a_at,0.2762193700000012,11.26733191833333,1.552831036335321,0.1664214212001167,0.9980474646312208,-4.459893794837464,Ndufv3l,NADH dehydrogenase (ubiquinone) flavoprotein 3-like
1368490_at,-0.3225754100000018,7.160905122666667,-1.55278115573348,0.1664331625283655,0.9980474646312208,-4.45990877714543,Cd14,CD14 molecule
1372935_at,-0.3127895986666699,9.353593667333334,-1.552496660946096,0.1665001440653898,0.9980474646312208,-4.459994228410816,Tmem119,transmembrane protein 119
1389091_at,0.1747554139999979,8.940131346333333,1.552264292252094,0.1665548715684985,0.9980474646312208,-4.460064022297331,Usp3,ubiquitin specific peptidase 3
1394049_at,0.1717952093333333,6.964805444,1.552120511867488,0.1665887430967207,0.9980474646312208,-4.46010720762109,Dcun1d1,"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)"
1371036_at,0.3840990863333332,4.111050883833333,1.552097096754884,0.1665942597922973,0.9980474646312208,-4.46011424047105,Nrcam,neuron-glia-CAM-related cell adhesion molecule
1367933_at,0.1951030096666655,8.913898626833333,1.551676330225189,0.1666934229754227,0.9980474646312208,-4.460240618755981,Amd1,S-adenosylmethionine decarboxylase 1
1383374_at,-0.1784502663333349,9.134798050166667,-1.551431581551286,0.1667511287315735,0.9980474646312208,-4.460314128660575,Galnt1,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1
1368345_at,-0.2456521986666672,7.744524638,-1.551241134962686,0.166796044197182,0.9980474646312208,-4.460371328515391,Mtap6,microtubule-associated protein 6
1395767_at,0.2646188736666659,6.881530443833333,1.550462768961988,0.1669797328866595,0.9980474646312208,-4.460605103002143,Cstf1,"cleavage stimulation factor, 3@#$%& pre-RNA, subunit 1"
1371191_at,-0.2122360066666673,3.913975517,-1.549901318163246,0.1671123475830377,0.9980474646312208,-4.460773724579431,Nf2,neurofibromatosis 2
1383554_at,0.2717590329999988,7.9308458965,1.549290630108615,0.1672567029655845,0.9980474646312208,-4.460957129267523,Rnf128,ring finger protein 128
1389132_at,0.2239503869999985,10.28801774983333,1.549047778562729,0.1673141407013718,0.9980474646312208,-4.461030062292452,Hip1,huntingtin interacting protein 1
1389008_at,0.1938409803333322,9.026388009166666,1.548580083882565,0.1674248084429967,0.9980474646312208,-4.461170517993154,Spred2,"sprouty-related, EVH1 domain containing 2"
1368984_at,-0.1950146366666665,10.26574404833333,-1.548478581622507,0.1674488352613407,0.9980474646312208,-4.461201000276422,37500,septin 2
1379821_at,0.4531682333333327,5.856836795666666,1.547919099908179,0.1675813287370187,0.9980474646312208,-4.461369016668793,RGD1560166,similar to Probable G-protein coupled receptor 62 (hGPCR8)
1374808_at,0.2119412419999992,7.451271454333334,1.547806908696764,0.1676079089516878,0.9980474646312208,-4.461402708021732,RGD1309823,similar to hypothetical protein FLJ21156
1368772_at,0.5208705266666656,8.515659173333333,1.547682289789939,0.1676374381012885,0.9980474646312208,-4.461440131260984,Slc4a3,"solute carrier family 4 (anion exchanger), member 3"
1386797_at,-0.2608173689999996,6.296887159166666,-1.547372264089022,0.1677109213456782,0.9980474646312208,-4.461533231572555,Slc39a6,"solute carrier family 39 (metal ion transporter), member 6"
1368833_at,0.203864097333332,6.509026209666667,1.547209448331175,0.1677495243879702,0.9980474646312208,-4.461582124439562,Camk2d,"calcium/calmodulin-dependent protein kinase II, delta"
